Tweet,etiqueta
"Para hacer la Desescalada igual que China, Corea, EEUU, Alemania, Francia, Portugal, Italia, etc  Mejor la realizamos como piden los Gobiernos de Madrid, Andalucía, Catalunya, Valencia, Galicia, Murcia .  .  .  O mejor, que cada uno haga la suya!!  #YOAPOYOALGOBIERNO #Covid_19 https://t.co/PWf6HmJE3K",1.0
"Hoy he leído la palabra Covidiota, creo que se tendrá que usar mucho a partir de ahora. Habrá pandas de covidiotas, de todas las índoles y en todos lados, así que atentos! #Covid_19 #DesescaladaResponsable",1.0
"@elmundoes ¿En serio??  ¿Cuento yo el caso de mi tío fallecido el 20 de marzo por COVID? O cualquiera de las circunstancias de los más de 26.000 muertos que ha habido? Por favor, un poco de decoro y de respeto. Demagogia barata no.",1.0
"@IdiazAyuso Modelo de Italia:  A los primeros síntomas, se desplazan a domicilio con ultrasonido portatil, evaluan pulmones, historia clínica y viabilidad para tratamiento. Diagnóstico clínico y se toma PCR, a la vez se le deja tto. https://t.co/ACIL6kMZzp y #azitromicina",1.0
"Dejando las coñas a parte, es muy triste que como esta persona, hay muchísimas que piensan igual o parecido. El #Covid_19 no es una excusa para alimentar tu xenofobia y tu racismo. Es muy triste que ocurra esto. Ojalá cambies y te reformes racista de mierda.",-1.0
"Las maestras de un grupo quejándose de que no habrá festejo del Día del maestro, preocupadas piden que repartan el dinero entre todos. Como apoyo por COVID. Me siento molesta.",-1.0
@mexico_aborto Por un aborto legal y seguro durante la pandemia covid-19 para todas las mujeres,1.0
Los cambios en el liderazgo empresarial por la crisis del Covid-19 https://t.co/ekwQ7qeE6p,-1.0
Diez compañías se unen para desarrollar un derivado del plasma 💉💉 https://t.co/sw7gtSf4xR,1.0
"la indestructible María Branyas  La anciana más longeva de España, de 113 años, supera la covid-19 https://t.co/YSByOwDWmT vía @el_pais",1.0
"ójala me equivoque,pero el virus del covid-19 está diseñado con tanta mala ostia que va a ser muy difícil encontrar una vacuna que garantice el 100x100 de inmunidad",-1.0
¿Es posible solicitar una #hipoteca en la coyuntura del COVID-19? Así se están comportando los bancos vía @fotocasa  ▶️   https://t.co/b5y2L8QSSA https://t.co/X39asJb8Dy,1.0
Programa de Información vía WhatsApp del Servicio de #ViolenciadeGénero del ayuntamiento de #Petrer  Difundir entre la población recursos y servicios para obtener información de calidad es otro de nuestros objetivos durante la crisis #COVID  Por ejemplo @civio e #HispabotCovid19 https://t.co/FAGrJXwieU,1.0
Propaganda china para un escenario post Covid. Buen informe. https://t.co/U4dC1WEJTW,1.0
"#DiaInternacionaldelaEnfermera 🙏🙏🙏 x toda la profesionalidad, el buen hacer, la responsabilidad, muchas veces + allá de vuestros límites, el amor y cariño q nos dais y con el q nos cuidáis. Gracias mil! 👏👏👏👏👏 #DiadelaEnfermeria #infermeraClÍNIC #NurseDay2020 #Covid_19 https://t.co/Tyg8Z5IKZK",1.0
"@alonso_dm @alfonso_ussia - No es una revuelta, son una pandilla de gilipollas. (los de la fiestecita de mermados en la calle).  https://t.co/ewoOXjCJq6",-1.0
"Para haber aprendido tanto de lo vivido durante la crisis del Covid, no sé cómo os sorprende tanto que los pijos hagan cosas fachas y el Jicho sea un homófobo asqueroso.",-1.0
"Publicamos una nueva aportación al espacio #repensandoelmañana a cargo de nuestro director de Política, Sociedad y Educación @rafabueno59 con este artículo: ¿Habrá una desglobalización post Covid-19? ⬇️  https://t.co/zk8e0cnCsX https://t.co/ZBmy6Aebnc",1.0
@Newtral Investigación covid 30 kilos Ayuda autónomos 0€ Ayuda a rojos cine/cultura 72 kilos No ir al cine ni al teatro ... prefieren nuestra muerte a llenarse los bolsillos,1.0
Hoy en el #DiadelaEnfermeria quiero felicitar de manera muy especial a mi madre y a todas sus compañeras .#Espana os debe tanto a los #sanitarios. ¡¡Orgulloso de ti mamá. ¡¡Feliz día de las #enfermeras a todas las que estáis cuidándonos!! #Covid_19 #Enfermeria               🔂❤ https://t.co/5ynp8GXYeT,1.0
Puedes consultar en la web del Ayuntamiento de León las recomendaciones de seguridad e higiene para evitar contagios de #Covid_19 en #restaurantes  ➡️Aquí puedes acceder a la guía de buenas prácticas del Gobierno: https://t.co/VF7hUGxQ8X #leonesp #EsteVirusLoParamosUnidos,1.0
"@PatriWalls83 @bitacorabeagle @IdiazAyuso Escenas maravillosas en el ifema... el covid genéticamente nos ha unido mucho... MI NO ENTENDER. Deje de decir sandeces y de hablar como si supiera de que va una pandemia, por favor.",1.0
"Los Organismos Multilaterales han reaccionado y comprometido fondos para apoyar a los países a superar los desafíos presentados por la pandemia del COVID-19. En esta sesión, la Directora Ejecutiva de España ante el BID y el Directo…https://t.co/ud8y8DmilX https://t.co/Wd3StTrXgI",1.0
"El plan de Madrid para convencer al Ministerio de la #Fase1: rastreadores Covid y más personal de vigilancia 👉 Se pauta remitir resultados PCR en 24 horas, áreas específica para toma de muestras en AP y control diario de casos sospechosos por teléfono https://t.co/j5syZPespD https://t.co/DVTZNW1aiy",-1.0
"Las ventas europeas de #cocheseléctricos se disparan un 58% en el primer trimestre pese al #Covid19, según datos de la Asociación de Constructores Europeos de Automóviles (#ACEA). https://t.co/OZE4R7UYYs vía @Bolsamania",-1.0
👵🏼Seguimos impulsando iniciativas para que ninguna persona mayor quede desamparada o sin unos servicios mínimos con motivo de la pandemia provocada por el #Covid-19🦠  https://t.co/g2IZAgF7Gc,1.0
"@IdiazAyuso Tendrás que hablar con la OMS que te contraten, descubrir que la D de covid es de diciembre a sido el mayor avance en este tema, seguro que con este dato se salvan miles de vidas.",1.0
Lo que tienes que saber antes de colgar el cartel de 'abierto' en tu comercio https://t.co/xCVqHb4lek #Fasesdesescalada #ComercioLocal https://t.co/6vQnPg9orR,-1.0
"A ver, una pregunta para @IdiazAyuso En estos hoteles está el del amigo Sarasola?  Invertimos más de 8 millones en los hoteles para pacientes COVID-19 y profesionales https://t.co/xexrcihFGg",1.0
"Rendimos homenaje a l@s profesionales de Enfermería   Esenciales en el sistema sanitario y en la crisis del COVID-19  Trabajando sin descanso, con alto riesgo y tasa de contagios que denunciamos en todo momento  #DiaDeLaEnfermeria #CCOOseMueve  https://t.co/YrOGMwJIh5 https://t.co/7n5hh2tSZ8",-1.0
"@012jcyl @jcyl Ayer han muerto con covid en CyL 1 de cada 200.000 personas y se han contagiado 1,4 de cada 10.000. A nuestra región la va a matar la pobreza por vuestra gestión, no el virus. Hay que revelarse ante este estado de excepción!!! Como ciudadano y como médico, #CastillayLeonfase1ya",-1.0
"Que relajada está hoy AR, con gente que no le lleva la contraria y piensa como ella #LoEstamosConsiguendo #apoyoalgobiernopsoeupcompletamente #Covid_19",-1.0
"""Consideraciones psicológicas y sociales y sobre salud mental de la OMS durante la pandemia provocada por el COVID-19"" https://t.co/X3QhEPM3f2 #Menadel #Psicología En enero de 2020, la Organización Mundial de la Salud (OMS) declaró el brote de una nueva enfermedad por coronavir… https://t.co/a2cTJnlZhy",-1.0
¿Eres de los que piensa que este año no podremos disfrutar del mar ni de las piscinas? ¡Tenemos buenas noticias! 🌊👇 https://t.co/UtWfDyq59H,1.0
"Ganvam crea el sello ""Covid-free"" para establecimientos seguros frente al coronavirus",1.0
"Por cierto, feliz día a todas las #enfermeras y enfermeros...  Y recordad que no sólo trabajan en pandemias, velan por nuestra salud durante todo el año, recordatorio para los que aplauden...  #DiadelaEnfermeria #Covid_19 #SigamosEnCasa",1.0
@TraficoNi Gobierno enfrenta el COVID-19 sin un solo préstamo - https://t.co/oHNuMwQy4l,-1.0
(@VilloVC) #PA Gobierno enfrenta el COVID-19 sin un solo préstamo - https://t.co/AwkW0ohJch,-1.0
"@Warrior09153626 @TRUSS___ Ir a urgencias por una borrachera, y llevarte el covid-19 puesto. Qué mejor forma de terminar con la cuarentena?",1.0
"¿No tenéis la sensación de que a algunos les jode pasar de fase? No digo que tengan miedo, digo que les jode #Covid_19 #Fase1 #Fase0 #Desescalada",-1.0
@ReportoCA Gobierno enfrenta el COVID-19 sin un solo préstamo - https://t.co/oHNuMwQy4l,-1.0
"El #Covid_19 en #Venezuela esta afectando todo! No hau #gasolina la #ElectricidadParaMerida y demas estados es un caos, no hay #dinero, no hay #aguapotable.  O es el #Covid_19 o hay algo má?  Sus opiniones...",-1.0
En @elconfidencial: Alemania sufre un importante repunte en 24 horas: 933 casos y 116 muertos por covid-19 https://t.co/CSjFvBTynV,-1.0
Este 12 de mayo saludamos y rendimos homenaje a todas las enfermeras y enfermeros que hoy hacen un enorme esfuerzo tanto al frente de la lucha contra el Covid-19 como de la atención sanitaria de toda la sociedad. https://t.co/cRRo20PAHN,1.0
@betsa_mejia6 @NathaliHenriqu3 @nayibbukele Es q yo no hablo de Covid yo hablo de q en tiempo de pandemia para q llamas x un dolor de cabeza conozco mucha gente con enfermedades peores q prefieren aguantar y no ir a un hospital.. Bendiciones,-1.0
Laciana mantiene la Xamascada 2020 a pesar de la covid-19 https://t.co/P5wuAL6SWX,-1.0
Los tasadores de joyas en la crisis del Covid-19 | GoldAndTime https://t.co/M4Ss81XoBd,1.0
@DDelaFuenteS .@IdiazAyuso se cree que la “D” de COVID-19 es por diciembre. Y qué la “I” es por Isabel. De esto no entiende mucho. Pero sí ha sabido elegir lugar de confinamiento 👏🏼👏🏼👏🏼. Es lo que tiene ser presidenta.... #AyusoDimision,1.0
"Por el Covid, Faisy pospuso la boda pero no el amor",1.0
"Los feriantes, olvidados en la crisis de la COVID-19.  #actualidad #coronavirus #feriantes #crisiscovid19 #feriantes @ComunidadMadrid @ALCBDS_Ayto @sansecomunica @IdiazAyuso @mangelarranz @R_sanchezacera @NarcisoSanse @MPerdigueroCs   https://t.co/eLWGxWKzIz https://t.co/VOJG1wpnH2",-1.0
"Razones covid-19 Recortes en sanidad universal para todos con menor presupuesto Aumento de longevidad Idiosincrasia españoles Residencias mayores, ""mama, papa"" son hoteles de 5 estrellas estareis muy bien atendidos; ni el Dr. mengele lo hubiera hecho mejor.",1.0
"Gente vengo a ver si me podeis ayudar con una duda:  Tengo una amiga que tirando de ahorros y sin poder buscar empleo por el covid se esta quedando sin dinero para pagar el alquiler, en su casa son 3 desempleados y ninguno autónomo. Qué ayudas y Cómo podria pedirlas?",1.0
De la que nos hemos librado si gobernara la derecha con el COVID,1.0
"A mi lo que me hace gracia es cuando veo a gente que pasa ""haciendo ejercicio"" que jamás en su p***a vida lo han hecho, sus caras de circunstancia, to motivaos, y su ropa es como una caja fuerte, solo ellos conocen la combinación. #Covid_19 #SigamosEnCasa #BuenosDias #Espana",-1.0
"Ya hay casos de Covid-19 entre los familiares de los alumnos de secundaria de mi mamá, incluso el abuelito de una alumna murió de esta enfermedad la semana pasada.  #Coronando #AprendoEnCasa",-1.0
Acabo de ver Cambiar la producción para hacer frente a la crisis sanitaria por la COVID-19 - Haga clic ver también ☛  https://t.co/v3gVKjIcD8,-1.0
Felicidades a nuestras grandes enfermeras!!! #hospitalgregoriomarañon #Enfermeria #SinPandemiaYo #Covid_19 # https://t.co/nvbRF1y2LL,1.0
EL OBJETIVO DE LOS SEGUROS PRIVADOS ES EL LUCRO. DEBEMOS APOSTAR POR LA SANIDAD PÚBLICA Y UNIVERSAL. #Bolivia. Crean seguros para Covid que excluyen a sectores vulnerables https://t.co/ukZoq9kJ2l,1.0
Nicaragua. Yo espero que pronto empiece a ser cuestionada por lideres mundiales.  Cualquier país aliado o no aliado a Daniel Ortega; ya debe de presionarlos a aceptar ayuda.     https://t.co/Mjsz6THsGL,1.0
"Después de analizar cómo podrían cambiar las tendencias en #retail, hoy me detengo a detallar cuáles son las tecnologías que creo que van a ser más relevantes en este nuevo contexto https://t.co/rXwIFliCgv #VodafoneLab #lanuevanormalidad #comercios #desescalada @VodafoneEmpresa",-1.0
@Nacho__suarez @fanatinaicos Es una prestación por desempleo. Antes del covid si se descontaban los días de reconocimiento de la prestación. Lo del contador a 0 es una media excepcional que se tomó para esta crisis,1.0
"Vale gente voy a decir una locura de esas que yo digo, he leído un artículo que dice que el coronavirus es un intento de vacuna contra el SIDA ¿alguien que observé esa teoría? ¿Como reacciona el Covid-19 con el VIH?.",-1.0
Gienol cancela la edición de 2020 del Congreso Nacional de Investigación Enológica por la crisis del Covid-19. Léalo en https://t.co/XDlEj0XJc5 https://t.co/grEaHmJtRF,-1.0
"@IdiazAyuso Estuviste genial a parte de llevar mucha razón,Aguanta!! #Covid_19 #GraciasAyuso #graciaspolicia #graciassanitarios #MadridDespierta #madridresiste",1.0
"“Debemos hacer lo necesario para conseguir el objetivo colectivo que persigue la Agenda Urbana Española, como son ciudades más sostenibles” @DavidLucas_P secretario general Agenda Urbana y Vivienda @mitmagob #PorUnFuturoEnPositivo 👉https://t.co/IwuDBwmG0s @CSCAE @SocCivilDebate https://t.co/oMplqxWPbS",1.0
"@Tyrexito Pero qué cabrones sois. No os dais cuenta que esta mujer ha pasado la covid ( la mala, la de diciembre) de pié, seguramente en esa habitación. https://t.co/I6RwV80hTX",-1.0
"La #limpieza de nuestras manos por higiene también es primordial, más si cabe en tiempos de covid_19. Te recordamos como #desinfectarlas. 🤲  🔗@WHO https://t.co/1bTEQB5J1l",1.0
Declaración de Fernando Simón a la pregunta de si hay riesgo en este tipo de vuelos sin las medidas de seguridad vigentes:   riesgo habrá si en el avión viajaba algún enfermo de Covid-19...  ...Cri cri cri https://t.co/5dyo0b5iCO,-1.0
"Aseguran que ambos ejecutivos actuaron de forma irresponsable y negligente, lo que ha incrementado el número de víctimas durante la pandemia del covid-19  https://t.co/8AGYizQZ1V",-1.0
"Reportan 258 contagios por Covid-19, de los cuales 77 están activos - https://t.co/WesRXtW5op",1.0
"Reportan 258 contagios por Covid-19, de los cuales 77 están activos - https://t.co/FCxlu2uQkg",1.0
Mientras el país pasando a la fase 4 Buenos Aires quedándose en la fase 3 El Covid ya está desarrollando el ultrainstinto,1.0
"Los ricos tienen ventajas: 1) roban a los pobres y les exigen austeridad; 2) + posibilidades de gasto q los pobres; 3) aunque la exploten, cuidan + a su gente; 4) pueden saltarse las normas   La respuesta económica d Europa al coronavirus 👇👇@Emiliodelape https://t.co/M44hvS07I2",1.0
@PabloFuente Galicia está probando un sistema para hacer PCR grupales. Se podría multiplicar por 20 el número de análisis. https://t.co/akCDqAnPvA,1.0
"Se ha publicado una nueva noticia en la web de #Psicoevidencias:  ""Cochrane Iberoamérica para la #COVID_19  "" Escrita por Francisco Javier Carrascoso López  https://t.co/WgjTmq4cVY @EASPsalud https://t.co/Kn08D8LVTO",1.0
Un experimento con un polvo fluorescente que nos muestra lo fácil que se trasmite el virus. #Covid_19 #Desescalada #DesescaladaResponsable #coronavirus #COVID #SinPandemiaYo #Dia57 https://t.co/Omh0O5OtJ1,-1.0
La Mesa Estatal por los Derechos de las Personas Mayores envía sus propuestas al Gobierno ante la Covid-19 https://t.co/1umEVBeoFC,1.0
"#COVID19   BOCyL 12/05/20  ORDEN EEI/383/2020, de 08/05 👉 bases reguladoras de las subvenciones, cofinanciadas por el Fondo Social Europeo, destinadas a fomentar el autoempleo de los trabajadores  que hayan perdido su empleo por #Covid_19 en CyL  https://t.co/2OSQK4H5BD https://t.co/1vzG4t6bpR",1.0
Uno nunca sabe cómo puede llegar a conocer a alguien que te haga sentír tan feliz y en paz en una relación. En esta ocasión fue: La cuarentena por el COVID y un jugo de mango  #agradecidoconeldearriba https://t.co/gM0EOKrbxz,1.0
Atiende Hospital de la Mujer y Niño Oaxaqueño primer paciente positivo a COVID-19 - https://t.co/zNjR7CzJmT,1.0
Atiende Hospital de la Mujer y Niño Oaxaqueño primer paciente positivo a COVID-19 - https://t.co/Dhy9l28nzn,1.0
"@AdaColau Gracias por reconocer la ineptitud de limitar limpieza, cuando lo que se necesita para exterminar al covid es llimpieza! Como no habéis limpiado-desinfectado las calles como las ciudades del mundo? Y ahora que salimos a la calle  75% a mi no me habéis bajado impuestos quiero100%",-1.0
"Desigualdad, crisis en salud e informalidad: las realidades que destapó el COVID https://t.co/OLvAB2afKz",-1.0
"Fue durante la tarde noche del viernes que dicha persona fue localizada en la colonia Doctores de Piedras Negras, según dio a conocer Claudio Mario Bres Garza, presidente municipal de Piedras Negras. https://t.co/FfX4PHYyV7",-1.0
Ayer noche hablé con mi querida tía que emigró hace 50 años a Buenos Aires. Está bien pero asustada. En Argentina llevan 314 muertos por #Covid_19 y lo considera una tragedia. Le digo que aquí llevamos 26.744 y esto es Disneylandia.,1.0
"Hoy es el #DíaInternacionalEnfermería  👩‍⚕️👨‍⚕️ y nos gustaría dar todo nuestro apoyo al sector por todo el gran esfuerzo que realizan, Y ahora durante el covid TODAVÍA MÁS. 👏👏No hay aplausos que puedan medir todo el esfuerzo que realizáis y la gratitud que tenemos. ❤️❤️ https://t.co/GJSeHuzeGC",1.0
"Estos días, el #agua es un gran aliado en casa contra el #Covid_19, y esta es una de las #8Aacciones  que puedes hacer para evitar el contagio. #AguaVsCovid19 https://t.co/gvdv6kzmFn",1.0
"Comienza la sesión en la @Asamblea_Ex. hoy, la Vicepresidenta de la @Junta_Ex y formará sobre la gestión de la crisis del #Covid_19 y se convalidarán nuevas medidas de apoyo.  📡 Sigue la retransmisión on line en: https://t.co/pumewz5e4b  #Pleno18🏛 #JuntosMásFuertes💚⚪🖤 https://t.co/iUihOiZvff",1.0
@LosGuayos3 Circuito 9 #CadaFamiliaUnaEscuela👨‍👩‍👧‍👦 UE Batalla de Junin Activos con el Plan Pedagógico Cada Familia Una Escuela en tiempos de Covid-19 @MPPEDUCACION @psuvaristobulo @GGastello @Aymaraguiar @VSocialT @CaraboboGB #CaraboboPotenciaEducativa #NoSonVacacionesEsPrevención https://t.co/N7V9RysH83,1.0
Con esta cita comienza “El artefacto” de Germán Sierra: “Los virus tienen algo que decirte. Algo oscuro y secreto. El hecho de que nuestros cuerpos nunca fueron nuestros...”. Fen Sun Chen.  Próximamente. #COVID https://t.co/U6EPZAM737,-1.0
🆕Fronteras cerradas hasta el 24 de mayo #Covid_19  👉 https://t.co/WrtorDbK68 @Treball_Goib @aena @PortsdeBalears https://t.co/ignBygAijN,1.0
"O Instituto para a Calidade Turística Española (ICTE) ven de publicar manuais para a hixiene e seguridade nos establecementos turísticos. Hai un por cada tipo de establecemento: museos🖼️, hoteis 🛎️, casas rurais🏡... Podes consultalos e descargalos aquí: https://t.co/WnHkJcEJbp",1.0
SSG exhorta a la población a respetar la confidencialidad de las personas positivos a COVID-19 https://t.co/k24e6uCVHG,1.0
@SolerUruguay 😀😀Buenos días Juan!! Pues mis pruebas de Covid 19 dieron todas negativo por tanto de momento no estuve en contacto con el virus. Como en el trabajo mis jefes si tuvieron ambos y aún contagian repiten pruebas por tercera vez el 18 y no puedo comenzar a trabajar hasta el 20.,1.0
Sacyr reduce un 16% su beneficio neto en el primer trimestre al provisionar 30 millones de euros como medida de prudencia para afrontar la crisis del Covid-19 https://t.co/QujTS8Rs0j,1.0
"El ""revival"" del plástico y otras pesadillas ecologistas en la gestión de la #COVID19  por @Sara_MonteroM en @cuartopoder  Los ecologistas alertan del ""caos"" que se está produciendo en el tratamiento de los residuos, especialmente, de los sanitarios. https://t.co/Pvko5bWG24",-1.0
SOBREVIVIENTES. Ella y dos más.   #Coronavirus #España | María Branyas: La mujer más longeva del país supera el Covid-19 los 113 años Europa | El Comercio Perú https://t.co/8mwCG2eeud,1.0
Solo esta mañana ya se habían dispensado 82.625 mascarillas gratuitas y un total de 1.254.848 #mascarillas dispensadas desde que las farmacias comenzaron a prestar este servicio a los madrileños desde ayer lunes. Inmensa labor de los farmacéuticos a la sociedad. #Covid_19 https://t.co/ScJyS2hKeF,1.0
"En el #DiadelaEnfermeria os invitamos a conocer el proyecto ""Aulas por la Salud"". Todo nuestro apoyo para las enfermeras que, como Betel, estos días dedican su tiempo a compartir mensajes de higiene y prevención contra el Covid-19 😷 https://t.co/oHkH4xgiJ3",-1.0
"""El 98,7% de las personas que han contraído el virus Covid19 y han tenido síntomas leves generan anticuerpos que les inmunizan durante los meses siguientes, según el mayor estudio realizado en el mundo en esta población de pacientes"" en @LaVanguardia https://t.co/1huaKEwfwj",1.0
La ingeniosa campaña de prevención del Ministerio de Cultura de Ucrania ante la pandemia del Covid-19 https://t.co/6X4aOzAToz,1.0
UDALTZAINGOA EUSKADI   Se solicita a EUDEL y Ayuntamientos reconocimiento público a tod@s l@s Udaltzainak de Euskadi por su labor en primera línea contra el COVID-19. https://t.co/v2bF17MLHx,1.0
"Da comienzo la sesión en la @Asamblea_Ex. hoy, la Vicepresidenta de la @Junta_Ex y formará sobre la gestión de la crisis del #Covid_19 y se convalidarán nuevas medidas de apoyo.  📡 Sigue la retransmisión on line en: https://t.co/pumewz5e4b  #Pleno18🏛 #JuntosMásFuertes💚⚪🖤 https://t.co/KdVMS8Zay8",1.0
"Rusia registra un total de 232.243 contagios por coronavirus - https://t.co/nviqx60crq         Entretanto, el total de fallecidos en Rusia desde el inicio del brote asciende a 2.116, tras registrarse otras 107 muertes por covid-19 en las últimas 24 horas. Source: Actualidad https://t.co/iZEgSOO9Ep",-1.0
Las preguntas más frecuentes sobre seguros y Coronavirus. Más información: https://t.co/S7FiiEt0Jc,1.0
"Top story de @leyespanolas -  El Supremo tumbó los juicios telemáticos que se celebrarán ahora frente al Covid https://t.co/MiVHjVXx6i, see more https://t.co/yTwF1BtRy1",1.0
3.000 familiares de muertos por covid se querellan contra Sánchez por homicidio https://t.co/aIX9J5bXlE(Compartir desde Armorfly Browser),-1.0
"Medidas de higiene y prevención frente a #Covid_19 en el trabajo (FASE 1) -  Orden SND/399/2020, de 9 de mayo https://t.co/ptIVK5XCuw  #PRL #Fase1 #coronavirus https://t.co/57iHh5Cl8r",1.0
Coronavirus: homenaje médico a los casi 50 compañeros muertos por Covid-19 https://t.co/6dcKducxFk,-1.0
"""España impone una cuarentena de 14 días a los viajeros que lleguen al país""  #Covid_19 #fotoasturianos https://t.co/BmsJVGQIwF",-1.0
Ha tenido que llegar el covid para que los seres humanos seamos genéticamente similares. Gracias Isa. https://t.co/iKWe9ZmZ41,1.0
"@policia a ver si entendéis que es más peligroso el gobierno que el covid, y que los que tienen por lema ""todo por la patria"" no están obligados a obedecer órdenes ilegales...  https://t.co/vAddcX9DTV",-1.0
"La OMS declaró el año 2020 el año de la #Enfermera y la #Matrona, bien que acertó #Covid_19, felicidades a todos los compañeros de profesión y vocación #DiadelaEnfermeria https://t.co/RXxpIAi3pg",1.0
"si tuviera un clón malvado, ponedme sábanas que no estén a juego; si entre tu y yo no nos liamos a navajazos, matad a ese hijodeputa #Desescalada #FelizMartes #Covid_19 #gasolina #mathisellanesisoverparty #SigamosEnCasa",-1.0
Hoy en el #DiadelaEnfemería vuestros aplausos no son suficientes necesitamos que la administración también reconozca que si nosotros faltamos nunca acabaremos con esto. Juntos venceremos al COVID-19 https://t.co/r5pGpbiVct,1.0
"¡Buenos días a todos! El mensaje de hoy es una recomendación de un webinar apto para todos los públicos y que puede ayudarnos a despejar dudas sobre el uso correcto de guantes, mascarillas y lejía. Aquí tenéis el enlace.  https://t.co/mPghEEu7cu",1.0
"Hoy celebramos el #DiaDeLaEnfermeria   👉🏼 Esenciales en el sistema sanitario y en la crisis del #Covid_19   No olvidemos que es de justicia cuidar a quien nos cuida,reforzando el sistema público de salud en su conjunto,acompañándolo de derechos laborales. #SoyEnfermera https://t.co/BLYQXmQkga",1.0
"¿Cómo ofrontar el duelo en tiempos de COVID-19? Este martes, Naomi Hasson, enfermera de cuidados paliativos, impartirá una sesión (telemática) en la que abordará el duelo en tiempos de la COVID-19 junto con los voluntarios de la AECC (Bizkaia). @aecc_es  #aecc #covid19 #duelo https://t.co/hb9LNrCFYE",-1.0
"#CuandoEstésAquí ⌛💙💙💙 tiene más de 2.500.000 reproducciones una canción solidaria que salva vidas, que todo lo recaudado irá destinado para seguir luchando y combatiendo @pabloalboran y @unicef_es el #Covid_19. No dejemos de darle al play https://t.co/EVQGXIw2tb https://t.co/ts4Vu4ILRR",1.0
"Las farmacéuticas españolas Grifols, PharmaMar, @Rovi_IR Oryzon Genomics y @SOMBiotech trabajan día a día para encontrar una vacuna contra el covid-19 👏👏👏 Nos lo cuenta @expansioncom https://t.co/KWzh13bFvR",1.0
"🗞️ Ayer, celebramos una sesión extraordinaria del Comité Ejecutivo de la @fecam_oficial  en la que analizamos la caída en las previsiones de ingresos del Bloque de Financiación Canario por la crisis de la Covid-19, Así lo recogen hoy Diario de Avisos El Día y #LaProvincia https://t.co/mTACF2aqEO",1.0
#ÚLTIMAHORA/ Aumentan en tres los positivos confirmados de Covid-19 en Getafe en las últimas 24 horas https://t.co/pEfJ0MN7l1,1.0
Todos los granitos cuentan 💜 @IISAragon #coronavirus #Covid_19 #COVID #investigar #sanidadblindada #SanidadPublica https://t.co/SEPYhWl8wB,1.0
"Sobre el derecho a sufrir ""La tecnología nos ha dejado fuera del espacio y del tiempo, esas dos enfermedades mortales contra las que, en paralelo a nuestras fantasías artefactas, no hay ningún tratamiento posible."" @SantiagoAlbaR https://t.co/z2AEactD5k",-1.0
Brief @actuallcom de Miguel Vidal: El #GobiernoDimision más caro e inútil de #democracia. Cada día todos a los que nos han castigado de cara a la pared en casa pagamos +250.000 en nóminas al macrogobierno en en el peor momento de la #Economia  #Covid_19  https://t.co/qZMNqwcnPj,-1.0
"@CiroGomezL Por qué no hacen un reportaje de la clínica del ISSSTE en calzada Ignacio Zaragoza en Iztapalapa la cual lleva el mismo nombre..... Dónde se les escapó un paciente ""diagnósticado"" con COVID al cual posterior mente se le hicieron estudios en una clínica privada y arrojo NEGATIVO?",-1.0
👉 Jalance hará test de COVID-19 a sus 800 habitantes https://t.co/deOqzyLtmH https://t.co/ve6mGNe2St,1.0
@LosGuayos3 Circuito 9 #CadaFamiliaUnaEscuela👨‍👩‍👧‍👦 UE Batalla de Junin Fortaleciendo el Plan Pedagógico Cada Familia Una Escuela en tiempos de Covid-19 @MPPEDUCACION @psuvaristobulo @GGastello @Aymaraguiar @VSocialT @CaraboboGB #CaraboboPotenciaEducativa #NoSonVacacionesEsPrevención https://t.co/K6cMWSyngy,1.0
"Otra vez @Ayto_Sevilla @EmergenciasSev  otra vez cae agua y mi abuelo se arria, otra vez faltando la limpieza del alcantarillado. Ahira que hacemos vamos a limpiar el agua y lo arriesgamos a infectarse de covid. Sois unos sin vergüenzas https://t.co/exKhYe917d",-1.0
"@AbreCesar23 Diciembre se llama así por la D de Covid, a que no sabias eso??",1.0
@zebravoyager Quien le pondrá el cascabel al gato???. Porque en los 2 gobiernos de derecha no fueron capaces y ni soñar con algún gob. De izquierda. Ojalá el covid 19 se los lleve 😂😂,1.0
📢📢Los retos sociales y políticos tras la desescalada y el #covid19 es el tema principal de la tercera webinar de @Kampal_DS   🗓️Jueves 14 de mayo a las 18h 🔴Canal youtube del webinar: https://t.co/EvSlNL9KRT  Mas info 👇👇 https://t.co/9jCEKU3Y2G,1.0
"En memoria de todos los enfermer@s, personal de salud y personal de limpieza (porque ellos también cuentan) que fallecieron a causa del Covid-19 mientras hacían su labor, fueron héroes y lo seguirán siendo donde sea que vayan, gracias por todo su esfuerzo.   #RememberHealthHeroes https://t.co/oDfcjhiE6m",1.0
@luna91115 El Secretario de Estado Norteamericano afirma que hay pruebas de que el #Covid_19 se originó en un laboratorio de Wuhan. https://t.co/QfPyHh1Fsd,1.0
@recyclia gestiona más de 800 solicitudes semanales de recogida de #residuos electrónicos y pilas durante la #crisis #COVIDー19 https://t.co/1iUZQQiGbS vía @instaladores20 #reciclaje #SectoresQueTrabajanPorTi,-1.0
Una #estafa relacionada con los tests del COVID-19 suplanta al Ministerio de Sanidad para robar tu dinero https://t.co/7fRe847U4o via @larazon_es,-1.0
